id_proposicao,casa,data,tipo_texto,descricao,link_inteiro_teor,pagina_inicial,tipo_emenda
135064,senado,2019-02-11,Emenda,"Dê-se ao art. 72 da Medida Provisória n° 870, de 2019 a seguinte redação:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914410,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Reintengra o Conselho Nacional de Segurança Alimentar e Nutricional na estrutura organizacional do Ministério da Cidadania.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914333,1,NA
135064,senado,2019-02-11,Emenda,"Devolve ao Conselho Nacional de Segurança Alimentar e Nutricional (CONSEA) a atribuição de propor ao governo federal as ""diretrizes e prioridades"" da política e do plano nacional de segurança alimentar e nutricional.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914336,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Emenda a MP 870 de 2019 - FUNDAF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914324,1,NA
135064,senado,2019-02-11,Emenda,"Suprima-se o inciso I, §2° do art. 21 e dê-se a seguinte redação ao inciso XVI, art. 21:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914276,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"Suprima-se o inciso I, §2° do art. 21 e dê-se a seguinte redação ao inciso XVI, art.21:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914288,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Suprima-se a alínea i do inciso I do art. 43 e acrescente-se o inciso XXIV ao art. 37 dando-lhe a seguinte redação:,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914285,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Suprima-se o inciso XVIII do art. 44 e acrescente-se o inciso XV ao art. 38 dando-lhe a seguinte redação:,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914282,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"Dê-se a seguinte redação ao caput dos artigos 76, 77 e 78 da Medida Provisória:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914279,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914225,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914249,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914243,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914234,1,NA
135064,senado,2019-02-11,Emenda,"Emenda Modificativa Art.1º O artigo 10, inciso X, da Medida Provisória nº 870/2019, passa a vigorar com a seguinte redação:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914183,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"EMENDA ADITIVA Adicione-se ao art. 37 e ao art. 38, da MPV 870, de 2019 a Polícia Ferroviária Federal.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914186,1,Emenda Aditiva
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914139,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914142,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914043,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914049,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914046,1,NA
135064,senado,2019-02-11,Emenda,"Altera a MP 870 para reestabelecer o Ministério do Trabalho e Previdência, CONSEA e SENAES entre outras providências",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914040,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"Art. 72. A Lei nº 9.613, de 3 de março de 1998, passa a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7914034,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914019,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914010,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7914001,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913977,1,NA
135064,senado,2019-02-11,Emenda,"O art. 24º da Medida Provisória nº 870, de 2019, passa a vigorar acrescido do inciso XVII, nos seguintes termos: Art. 24º .................................................................... ................................................................................. XVII - Conselho Nacional de Segurança Alimentar e Nutricional.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7913966,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"Suprima-se o Inciso III do Art. 85º da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7913969,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913913,1,NA
135064,senado,2019-02-11,Emenda,"Suprima-se o inciso I do art. 34 da Medida Provisória nº 870, de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7913671,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913616,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913619,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913550,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913585,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913577,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913574,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913571,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913568,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913565,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913562,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913559,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913556,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913553,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913462,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913486,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913483,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913480,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913477,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913474,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913471,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913468,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913465,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913370,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913373,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913292,1,NA
135064,senado,2019-02-11,Emenda,"Emenda aditiva ao art. 24º da Medida Provisória nº 870, de 2019, que passa a vigorar acrescido do inciso XVII.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7913268,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"Emenda supressiva Do Inciso III do Art. 85º da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7913271,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913211,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913265,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913262,1,NA
135064,senado,2019-02-11,Emenda,22 MPV 870 - modificativa - inclui Fundação Palmares Ministério Cidadania,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913259,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913256,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913253,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913250,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913247,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913244,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913241,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913238,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913235,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913232,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913229,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913226,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913223,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913220,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913217,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913214,1,NA
135064,senado,2019-02-11,Emenda,"Os Arts. 37 e 38, da Medida Provisória nº 870, de 1º de janeiro de 2019 passam a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7913208,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Suprima-se o inciso I do § 2.º do art. 21 da MPV 870/2019,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913202,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913205,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913193,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913196,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913127,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913136,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913133,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913130,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913166,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913178,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913172,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913109,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913115,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913112,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913094,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913103,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913100,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913097,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913085,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913088,1,NA
135064,senado,2019-02-11,Emenda,Sobre o Serviço Florestal Brasileiro.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913004,1,NA
135064,senado,2019-02-11,Emenda,emenda a MP 870 CONSEA,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913019,1,NA
135064,senado,2019-02-11,Emenda,emenda a MP 870,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913016,1,NA
135064,senado,2019-02-11,Emenda,EMENDA A mp índios,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913013,1,NA
135064,senado,2019-02-11,Emenda,EMENDAS ÍNDIOS FUNAI,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913010,1,NA
135064,senado,2019-02-11,Emenda,Suprima-se o Art. 71 constante da Medida Provisória nº 870/2019.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7913007,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912961,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912882,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912885,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912819,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912825,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912822,1,NA
135064,senado,2019-02-11,Emenda,"Inclua-se, no Projeto de Lei de Conversão, a seguinte alteração no inc. II do caput do art. 5o da Medida Provisória no 870, de 1o de janeiro de 2019:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912774,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"""Art. 51 .................................... ................................................. XII - coordenação e gestão do Sistema de Controle Interno do Poder Executivo Federal; XIII - execução das atividades de controladoria no âmbito do administração pública federal; XIV - supervisão técnica e a orientação normativa, na condição de órgão central do Sistema de Ouvidoria e do Sistema de Controle Interno do Poder Executivo Federal, das unidades de controle interno, correição e ouvidoria dos órgãos da administração pública federal direta, das autarquias, das fundações públicas, das empresas públicas, das sociedades de economia mista e das demais entidades controladas direta ou indiretamente pela União.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912783,1,NA
135064,senado,2019-02-11,Emenda,"Suprima-se, no Projeto de Lei de Conversão, a alínea aj do inciso I e a alínea al do inciso II, ambos do caput do art. 56 da Medida Provisória no 870, de 1o de janeiro de 2019:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912780,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,"Inclua-se, no Projeto de Lei de Conversão, a seguinte alteração na redação do inc. II do § 1º do art. 17 da Lei nº 9.648, de 27 de maio 1998:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912777,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912786,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912816,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912813,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912810,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912807,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912804,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912801,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912798,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912795,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912792,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912789,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912747,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912765,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912762,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912759,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912756,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912753,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912750,1,NA
135064,senado,2019-02-11,Emenda,"Suprime o artigo 63 da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912741,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912744,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912738,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912696,1,NA
135064,senado,2019-02-11,Emenda,"Dê-se a nova redação para o parágrafo único do art. 32 da Medida Provisória nº 870, de 2019 - Os Conselhos a que se referem os incisos XXVIII, XXIX e XXX do caput são órgãos colegiados de composição tripartite, observada a paridade entre representantes do governo, dos trabalhadores e dos empregadores, na forma estabelecida em ato do Poder Executivo Federal.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912693,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Inclui os incisos X e XI ao art. 31 da MPV 870/2019.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912675,1,Emenda Aditiva
135064,senado,2019-02-11,Emenda,"Acrescente-se a seguinte alínea h ao inciso I do artigo 43 da Medida Provisória nº 870, de 01 de janeiro de 2019 ""direitos de lésbicas, gays, bissexuais, travestis, transexuais e intersexo"".",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912690,1,Emenda Aditiva
135064,senado,2019-02-11,Emenda,Suprime o inciso III do art. 85 da MPV 870/2019.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912687,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,"Altera a redação do art. 19, IV; acrescenta os arts. 26 e 27, renumerando-se os demais; e suprime os incisos III, XI, XII, XIII e XIV, do Art. 24, as alíneas ""b"" e ""ac"" do Inciso I do Art. 56, a alínea ""k"", do inciso II, do Art. 56, a expressão ""o Ministério da Cultura"" do Inciso II do Art. 57, a alínea ""c"" do Inciso V do Art. 59.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912684,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,"Substitui, onde couber, a redação ""da Mulher, da Família e dos Direitos Humanos"" pela redação ""das Mulheres, das Famílias e dos Direitos Humanos"" e substitui as ocorrências ""direitos da família"" por ""direitos das famílias"" (Art. 43, I, b) e ""Secretaria Nacional da Família"" por ""Secretaria Nacional das Famílias"" (Art. 44, II)",http://legis.senado.leg.br/sdleg-getter/documento?dm=7912681,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Suprime o inciso VII do art. 32º da MPV 870/2019.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912678,1,Emenda Supressiva
135064,senado,2019-02-11,Emenda,Emenda a MP870/2019,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912586,1,NA
135064,senado,2019-02-11,Emenda,Emenda a MP 870/2019,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912589,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912544,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912550,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912547,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912514,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912532,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912529,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912526,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912523,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912520,1,NA
135064,senado,2019-02-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912517,1,NA
135064,senado,2019-02-11,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912511,1,NA
135064,senado,2019-02-11,Emenda,Emenda Modificativa MP 870,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912496,1,Emenda Modificativa
135064,senado,2019-02-11,Emenda,Emenda Modificativa,http://legis.senado.leg.br/sdleg-getter/documento?dm=7912499,1,Emenda Modificativa
